Family,F1,Recall,Precision,Seed
Spectral,0.28979045920642,0.2467729688686408,0.3509719222462203,2223
Classiques,0.9018112488083888,0.8978739559605163,0.9057832248180774,2223
Topology,0.4829185997469422,0.4201834862385321,0.5676747645017353,9450
Spectral,0.2230297524415171,0.1801834862385321,0.2926102502979738,9450
Classiques,0.915215745647237,0.8873394495412844,0.9449003516998828,9450
Topology,0.5109034267912772,0.4293193717277487,0.6307692307692307,7223
Spectral,0.2689912826899128,0.2423335826477188,0.3022388059701492,7223
Classiques,0.927154843630816,0.9091249065071054,0.9459143968871596,7223
Topology,0.4951031464888518,0.4388622090875508,0.5678776290630975,1417
Spectral,0.2187552993047312,0.2382711488732914,0.2021943573667711,1417
Classiques,0.8873936275479913,0.8282231252308829,0.9556692242114238,1417
Topology,0.4922183025523967,0.4658287509819324,0.5217773867135944,2929
Spectral,0.2343177935074444,0.1885310290652003,0.3094777562862669,2929
Classiques,0.8851141552511416,0.9516889238020424,0.8272447934448617,2929
Topology,0.5264763565046852,0.46967340590979784,0.5989092711948438,4423
Spectral,0.23098350117848726,0.20956454121306375,0.2572792362768496,4423
Classiques,0.9264261237653699,0.8934681181959565,0.9619087484303056,4423
Topology+Spectral,0.5502819548872181,0.45528771384136857,0.6953681710213777,4423
Topology+Classiques,0.9256467712365044,0.8833592534992224,0.9721865639709029,4423
Spectral+Classiques,0.9322515212981745,0.8934681181959565,0.9745547073791349,4423
Topology+Spectral+Classiques,0.9428514136755565,0.9140746500777605,0.9734989648033127,4423
Topology,0.45835010060362175,0.44649157193257544,0.4708557255064076,3718
Spectral,0.26678765880217786,0.23049784398275186,0.3166397415185784,3718
Classiques,0.8531362516581391,0.8823990591924735,0.8257520176082171,3718
Topology+Spectral,0.5055082103512784,0.4766758134065073,0.5380530973451327,3718
Topology+Classiques,0.8952267775797188,0.8859270874166993,0.9047237790232185,3718
Spectral+Classiques,0.8959560266980762,0.8945511564092513,0.8973653165552498,3718
Topology+Spectral+Classiques,0.9034931912374186,0.8972951783614269,0.9097774244833068,3718
Topology,0.4745762711864407,0.38058252427184464,0.6302250803858521,9268
Spectral,0.24894316580554252,0.2058252427184466,0.31491384432560904,9268
Classiques,0.7982166446499339,0.9386407766990291,0.6943407066934789,9268
Topology+Spectral,0.5246135552913198,0.42834951456310677,0.6766871165644172,9268
Topology+Classiques,0.8337374437131971,0.9347572815533981,0.7524226320725227,9268
Spectral+Classiques,0.8362995594713656,0.9215533980582524,0.765483870967742,9268
Topology+Spectral+Classiques,0.8636526731252242,0.9347572815533981,0.8026008669556519,9268
Topology,0.5184868561658474,0.47812376823019315,0.5662931839402428,3465
Spectral,0.2317596566523605,0.20220733149389042,0.2714285714285714,3465
Classiques,0.885551948051948,0.8600709499408751,0.9125888749477207,3465
Topology+Spectral,0.5321259163432513,0.48640126133228223,0.5873393622084722,3465
Topology+Classiques,0.8973717146433041,0.8478517934568388,0.9530350022153301,3465
Spectral+Classiques,0.904485049833887,0.8584942845880962,0.9556823168056165,3465
Topology+Spectral+Classiques,0.9035087719298246,0.8525817895151754,0.9609062638827188,3465
Topology,0.5145475372279495,0.4269961977186312,0.6472622478386167,2528
Spectral,0.3214661891721087,0.29011406844106463,0.36041568256967405,2528
Classiques,0.8758101243650377,0.9505703422053232,0.8119519324455993,2528
Topology+Spectral,0.5683646112600537,0.48365019011406846,0.6890574214517876,2528
Topology+Classiques,0.9032955159373312,0.9536121673003802,0.8580225795415669,2528
Spectral+Classiques,0.8845539989359815,0.9482889733840304,0.82884679295447,2528
Topology+Spectral+Classiques,0.8886881098662812,0.9349809885931559,0.846763085399449,2528
Topology,0.5371158392434988,0.43675509419454056,0.6973603437691835,3308
Spectral,0.2807649043869516,0.23990772779700115,0.3383947939262473,3308
Classiques,0.8663644605621034,0.9184928873510189,0.8198352779684283,3308
Topology+Spectral,0.5241253144294534,0.4405997693194925,0.6467268623024831,3308
Topology+Classiques,0.8903566710700133,0.906958861976163,0.874351371386212,3308
Spectral+Classiques,0.8837209302325582,0.9277201076509035,0.8437062937062937,3308
Topology+Spectral+Classiques,0.9017053075301782,0.9046520569011919,0.8987776928953399,3308
Topology,0.5216363206431781,0.4064112011790715,0.7280528052805281,5248
Spectral,0.2530199868218757,0.21223286661753868,0.3132137030995106,5248
Classiques,0.8980649619903248,0.9576271186440678,0.8454782042940794,5248
Topology+Spectral,0.5413005272407733,0.4539425202652911,0.6702937976060935,5248
Topology+Classiques,0.9150489759572573,0.9465733235077377,0.885556704584626,5248
Spectral+Classiques,0.9091856225039069,0.9646278555637435,0.8597701149425288,5248
Topology+Spectral+Classiques,0.9237588652482269,0.9598378776713338,0.8902939166097061,5248
Topology,0.46372881355932205,0.41521651153379197,0.5250767656090072,5732
Spectral,0.2401891252955083,0.2055847834884662,0.28880045480386585,5732
Classiques,0.8358433734939759,0.8984216916228248,0.781414994720169,5732
Topology+Spectral,0.4870798079121884,0.4309995953055443,0.5599369085173501,5732
Topology+Classiques,0.883975659229209,0.8818292189397006,0.8861325742171614,5732
Spectral+Classiques,0.879469666532744,0.8858761634965601,0.8731551655364979,5732
Topology+Spectral+Classiques,0.8908045977011494,0.8781869688385269,0.9037900874635568,5732
Topology,0.49278152069297404,0.383808095952024,0.6881720430107527,5051
Spectral,0.23715415019762845,0.20239880059970014,0.2863202545068929,5051
Classiques,0.9304833429616792,0.9055472263868066,0.9568316831683168,5051
Topology+Spectral,0.5497737556561086,0.4553973013493253,0.6934931506849316,5051
Topology+Classiques,0.9376327476346785,0.9100449775112444,0.9669454400637196,5051
Spectral+Classiques,0.9403923062273852,0.9254122938530734,0.9558652729384437,5051
Topology+Spectral+Classiques,0.9416698436904308,0.9257871064467766,0.9581070597362297,5051
Topology,0.4688124306326304,0.39803995476818693,0.5701943844492441,3337
Spectral,0.3041095890410959,0.25103656238220884,0.38563983786913725,3337
Classiques,0.900857249347745,0.9110441010177158,0.8908956874308883,3337
Topology+Spectral,0.5190311418685121,0.45231813041839425,0.60882800608828,3337
Topology+Classiques,0.9170896785109983,0.9193366000753863,0.9148537134283571,3337
Spectral+Classiques,0.929630324638769,0.9336600075386355,0.9256352765321375,3337
Topology+Spectral+Classiques,0.9268476621417798,0.9264983038070109,0.9271972840437571,3337
